geography,gender,has_credit_card,is_active,card_type,age_group,age,credit_score,tenure,balance,num_products,est_salary,satisfaction_score,pts_earned,churned
Spain,Female,1,1,PLATINUM,Young Adults (18-25),25,461,6,0.0,2,15306.29,1,539,0
Germany,Female,1,0,SILVER,Young Adults (18-25),25,790,5,152885.77,1,58214.79,4,938,0
France,Male,0,1,DIAMOND,Middle-Aged (26-45),31,588,4,99607.37,2,35877.03,2,842,0
France,Male,1,0,SILVER,Middle-Aged (26-45),27,621,4,137003.68,1,21254.06,4,609,0
Germany,Male,1,1,PLATINUM,Older Adults (46-64),48,768,3,122831.58,1,24533.89,2,813,1
Spain,Male,1,0,DIAMOND,Middle-Aged (26-45),38,681,2,99811.44,2,23531.5,1,568,0
Spain,Male,1,0,DIAMOND,Middle-Aged (26-45),37,606,8,154712.58,2,89099.18,5,577,0
Spain,Male,1,1,GOLD,Middle-Aged (26-45),37,542,8,0.0,1,807.06,3,842,0
Germany,Female,1,1,DIAMOND,Young Adults (18-25),24,713,7,147687.24,1,121592.5,2,306,0
Spain,Female,1,1,GOLD,Middle-Aged (26-45),33,597,2,0.0,2,4700.66,3,955,0
France,Male,1,0,GOLD,Middle-Aged (26-45),27,635,3,127009.83,1,161909.95,1,686,0
Germany,Male,0,1,PLATINUM,Older Adults (46-64),61,599,1,124737.96,1,90389.61,3,914,1
Spain,Female,1,0,PLATINUM,Middle-Aged (26-45),44,496,0,179356.28,2,2919.21,1,326,1
Spain,Male,1,1,PLATINUM,Middle-Aged (26-45),31,759,8,0.0,2,99086.74,3,451,0
Germany,Male,1,0,PLATINUM,Middle-Aged (26-45),31,757,1,127320.36,3,163170.32,5,892,0
Spain,Male,1,1,DIAMOND,Middle-Aged (26-45),31,564,0,125175.58,1,72757.33,5,572,0
France,Female,1,0,SILVER,Young Adults (18-25),22,561,6,186788.96,2,73286.8,5,964,0
France,Male,0,1,SILVER,Middle-Aged (26-45),40,702,3,148556.74,1,146056.29,2,489,0
Germany,Female,0,0,GOLD,Middle-Aged (26-45),40,678,8,128644.46,1,167673.37,2,751,0
France,Female,1,1,SILVER,Older Adults (46-64),46,707,7,127476.73,2,146011.55,4,278,0
France,Female,0,1,DIAMOND,Middle-Aged (26-45),27,610,9,159561.93,1,103381.47,3,513,0
France,Male,1,1,SILVER,Middle-Aged (26-45),42,744,1,112419.92,1,83022.92,3,367,0
France,Male,0,1,SILVER,Middle-Aged (26-45),28,598,8,129991.76,2,46041.08,3,573,0
Spain,Male,0,1,DIAMOND,Middle-Aged (26-45),36,562,5,0.0,1,182843.24,5,615,0
Spain,Female,1,1,PLATINUM,Older Adults (46-64),59,621,2,0.0,2,171364.18,4,740,0
France,Female,1,0,PLATINUM,Older Adults (46-64),50,659,3,0.0,1,183399.12,5,818,1
Germany,Female,0,1,PLATINUM,Middle-Aged (26-45),40,722,6,89175.06,2,152883.95,4,984,0
France,Female,1,0,GOLD,Middle-Aged (26-45),39,606,3,0.0,2,50560.45,2,612,1
Spain,Female,1,0,GOLD,Middle-Aged (26-45),39,603,5,162390.52,2,54702.66,5,293,0
Germany,Female,1,0,PLATINUM,Older Adults (46-64),59,506,3,190353.08,1,78365.75,4,797,0
France,Male,1,0,PLATINUM,Young Adults (18-25),21,715,8,0.0,2,68666.63,2,827,0
France,Male,1,0,PLATINUM,Older Adults (46-64),47,690,2,0.0,2,151375.73,2,289,0
France,Female,1,1,PLATINUM,Middle-Aged (26-45),40,644,10,139180.97,1,19959.67,3,898,0
France,Male,1,0,SILVER,Middle-Aged (26-45),36,589,8,114435.47,1,26955.72,5,688,0
France,Female,1,1,DIAMOND,Retirement Aged (65+),66,592,5,149950.19,1,76267.59,4,404,0
France,Male,1,0,GOLD,Middle-Aged (26-45),42,632,4,126115.6,1,100998.5,2,572,0
Germany,Female,0,1,SILVER,Older Adults (46-64),59,577,7,111396.97,1,191070.01,5,583,0
France,Male,0,0,PLATINUM,Middle-Aged (26-45),30,588,3,115007.08,1,176858.5,1,572,0
France,Male,1,1,PLATINUM,Older Adults (46-64),54,617,6,102141.9,1,45325.26,4,746,0
Spain,Female,1,0,DIAMOND,Middle-Aged (26-45),36,668,3,133686.52,1,190958.48,3,668,1
France,Male,0,1,PLATINUM,Middle-Aged (26-45),32,810,9,120879.73,2,78896.59,2,578,0
Spain,Male,1,0,GOLD,Older Adults (46-64),47,767,5,0.0,1,121964.46,5,273,1
Spain,Female,0,1,SILVER,Older Adults (46-64),49,718,10,82321.88,1,11144.4,3,843,0
Spain,Female,1,0,GOLD,Middle-Aged (26-45),27,589,4,0.0,2,144181.48,2,908,0
Spain,Male,1,1,GOLD,Middle-Aged (26-45),33,778,5,116474.28,2,32757.55,2,445,0
France,Female,1,0,DIAMOND,Middle-Aged (26-45),34,724,3,132352.69,1,80320.3,4,798,0
Germany,Female,1,0,SILVER,Middle-Aged (26-45),39,477,4,182491.57,1,185830.72,3,333,0
France,Male,1,1,DIAMOND,Middle-Aged (26-45),34,580,6,0.0,2,160095.31,5,721,0
Spain,Male,1,1,SILVER,Older Adults (46-64),63,566,2,120787.18,2,52198.84,4,803,0
France,Female,1,0,SILVER,Middle-Aged (26-45),29,711,3,130181.47,2,31811.44,5,719,0
Germany,Male,1,1,SILVER,Middle-Aged (26-45),32,706,5,88348.43,2,104181.78,2,641,0
Spain,Male,1,1,PLATINUM,Middle-Aged (26-45),31,703,6,0.0,2,67667.19,3,975,0
Germany,Male,1,1,SILVER,Middle-Aged (26-45),39,679,2,146186.28,2,193974.47,4,412,0
France,Male,1,0,SILVER,Middle-Aged (26-45),32,603,7,0.0,1,198055.94,3,642,1
Spain,Male,0,1,SILVER,Middle-Aged (26-45),34,598,0,104488.17,1,43249.67,5,547,0
Germany,Female,1,0,DIAMOND,Middle-Aged (26-45),32,836,4,109196.67,2,55218.02,4,246,0
France,Female,1,0,DIAMOND,Older Adults (46-64),61,687,7,80538.56,1,131305.37,4,274,1
Germany,Male,1,1,DIAMOND,Middle-Aged (26-45),41,704,4,109026.8,2,43117.1,2,345,0
Germany,Male,0,1,SILVER,Retirement Aged (65+),75,605,2,61319.63,1,186655.11,2,470,0
France,Female,0,1,PLATINUM,Middle-Aged (26-45),40,516,9,0.0,2,33266.29,2,693,0
France,Female,1,1,PLATINUM,Middle-Aged (26-45),39,572,2,0.0,2,555.28,5,967,0
France,Male,1,0,PLATINUM,Middle-Aged (26-45),42,557,6,177822.03,1,150944.31,3,513,1
Germany,Male,1,0,PLATINUM,Older Adults (46-64),59,443,4,110939.3,1,72846.58,5,304,1
Germany,Male,1,1,SILVER,Young Adults (18-25),25,604,7,165413.43,1,35279.74,2,616,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),27,483,1,77805.66,1,2101.89,2,279,0
France,Male,0,0,GOLD,Older Adults (46-64),50,702,3,0.0,2,94949.84,4,726,0
Spain,Female,1,0,DIAMOND,Older Adults (46-64),57,670,3,175575.95,2,99061.75,5,843,1
Spain,Female,1,0,PLATINUM,Middle-Aged (26-45),38,804,3,124197.22,1,74692.06,2,271,0
France,Female,1,0,SILVER,Middle-Aged (26-45),30,850,3,0.0,2,116692.8,5,451,0
France,Female,1,0,GOLD,Middle-Aged (26-45),39,554,10,160132.75,1,32824.15,5,981,0
Germany,Female,1,0,DIAMOND,Middle-Aged (26-45),37,588,7,70258.88,2,139607.61,2,258,0
Germany,Male,1,1,GOLD,Middle-Aged (26-45),32,758,4,162657.64,2,115525.13,2,708,0
Germany,Male,1,0,DIAMOND,Middle-Aged (26-45),43,787,0,132217.45,1,20955.03,2,314,1
Spain,Male,1,0,DIAMOND,Young Adults (18-25),25,582,9,148042.97,2,52341.15,5,310,0
Spain,Female,1,1,SILVER,Middle-Aged (26-45),33,633,4,92855.02,1,159813.18,3,804,0
Germany,Male,1,0,PLATINUM,Older Adults (46-64),47,766,9,129289.98,1,169935.46,4,286,1
Spain,Male,1,1,PLATINUM,Middle-Aged (26-45),37,564,9,100252.18,1,146033.52,3,500,0
Spain,Male,0,1,GOLD,Middle-Aged (26-45),37,602,3,107592.89,2,153122.73,3,493,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),39,649,3,113096.41,1,60335.24,5,946,0
Spain,Female,1,1,GOLD,Middle-Aged (26-45),40,679,7,0.0,2,163757.29,2,610,0
Spain,Male,0,0,GOLD,Middle-Aged (26-45),34,639,7,149940.04,2,156648.81,2,938,0
Germany,Male,1,1,GOLD,Older Adults (46-64),50,790,8,121438.58,1,176471.78,4,352,1
France,Male,1,0,DIAMOND,Middle-Aged (26-45),32,565,9,0.0,2,5388.3,5,887,0
France,Female,0,1,GOLD,Older Adults (46-64),50,478,2,0.0,1,93332.64,4,339,1
France,Male,0,1,DIAMOND,Middle-Aged (26-45),29,825,3,148874.01,2,71192.82,3,346,0
Spain,Female,1,1,SILVER,Middle-Aged (26-45),32,528,0,68138.37,1,170309.19,2,871,0
Spain,Male,1,1,PLATINUM,Middle-Aged (26-45),35,577,5,110080.3,1,109794.31,4,407,0
France,Male,1,1,PLATINUM,Young Adults (18-25),24,663,7,0.0,2,166310.82,4,943,0
Germany,Female,1,1,SILVER,Young Adults (18-25),25,505,5,114268.85,2,126728.27,2,943,0
Germany,Male,0,0,SILVER,Middle-Aged (26-45),29,633,6,117412.35,1,30338.94,4,341,0
France,Female,1,1,PLATINUM,Middle-Aged (26-45),38,586,6,0.0,2,37935.83,4,252,0
France,Female,0,0,SILVER,Middle-Aged (26-45),35,850,9,0.0,2,25329.48,1,998,0
Germany,Female,0,0,PLATINUM,Middle-Aged (26-45),37,629,1,35549.81,2,49676.33,3,649,0
France,Male,1,1,SILVER,Older Adults (46-64),56,744,9,0.0,2,169498.61,4,730,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),36,750,7,136492.92,3,26500.29,3,635,1
Germany,Male,1,1,DIAMOND,Middle-Aged (26-45),28,637,3,123675.69,1,166458.41,4,711,0
France,Female,1,0,SILVER,Middle-Aged (26-45),40,575,1,139532.34,1,181294.39,2,319,0
Spain,Male,1,1,SILVER,Older Adults (46-64),58,671,1,178713.98,1,21768.21,4,953,0
France,Male,0,0,SILVER,Middle-Aged (26-45),40,571,5,0.0,2,72849.29,2,557,0
France,Male,1,0,GOLD,Middle-Aged (26-45),41,590,1,89086.31,1,24499.97,3,513,0
Spain,Male,0,0,DIAMOND,Middle-Aged (26-45),38,619,3,96143.47,1,98994.92,3,759,0
Germany,Female,0,1,GOLD,Middle-Aged (26-45),30,640,5,32197.64,1,141446.01,4,460,0
France,Male,1,1,GOLD,Middle-Aged (26-45),38,670,7,0.0,2,77864.41,1,794,0
France,Female,1,0,SILVER,Middle-Aged (26-45),33,737,4,0.0,2,115115.32,2,270,0
Spain,Male,0,1,GOLD,Middle-Aged (26-45),32,555,10,0.0,2,168605.96,4,606,0
France,Male,0,0,PLATINUM,Middle-Aged (26-45),33,742,6,0.0,2,38550.4,3,324,0
Germany,Female,1,0,PLATINUM,Middle-Aged (26-45),40,618,0,140306.38,1,160618.61,4,878,1
France,Female,1,0,DIAMOND,Middle-Aged (26-45),35,560,1,0.0,2,3701.63,5,901,0
France,Male,1,0,DIAMOND,Middle-Aged (26-45),38,654,8,0.0,2,88659.44,4,605,0
Germany,Female,0,1,GOLD,Middle-Aged (26-45),42,787,2,74483.97,2,44273.91,3,569,0
France,Female,0,1,GOLD,Older Adults (46-64),53,611,7,0.0,2,156495.39,1,843,1
Spain,Male,1,0,GOLD,Middle-Aged (26-45),34,559,0,0.0,1,182988.94,3,472,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),37,481,8,152303.66,2,175082.2,1,517,0
Germany,Male,1,0,GOLD,Middle-Aged (26-45),32,753,5,159904.79,1,148811.14,1,767,0
France,Male,1,0,PLATINUM,Middle-Aged (26-45),32,675,1,0.0,3,85901.09,5,890,0
Germany,Female,1,0,DIAMOND,Middle-Aged (26-45),31,748,1,99557.94,1,199255.32,1,425,0
Spain,Female,0,0,GOLD,Older Adults (46-64),46,610,5,116886.59,1,107973.44,1,452,0
Spain,Male,0,1,DIAMOND,Middle-Aged (26-45),32,580,9,142188.2,2,128028.6,3,332,0
Germany,Female,1,0,PLATINUM,Middle-Aged (26-45),40,624,3,149961.99,2,104610.86,2,576,0
France,Female,1,1,PLATINUM,Middle-Aged (26-45),36,709,8,0.0,2,69676.55,3,829,0
France,Female,0,0,SILVER,Middle-Aged (26-45),34,605,2,0.0,1,35982.42,2,723,0
Spain,Male,0,1,DIAMOND,Older Adults (46-64),53,706,7,0.0,2,117939.17,2,840,0
Spain,Male,1,1,SILVER,Middle-Aged (26-45),40,567,8,28649.64,1,95140.62,2,488,0
France,Female,1,0,SILVER,Young Adults (18-25),21,747,4,81025.6,2,167682.57,1,463,0
France,Male,1,1,PLATINUM,Older Adults (46-64),57,664,1,0.0,2,56562.57,3,910,0
France,Female,1,0,PLATINUM,Middle-Aged (26-45),39,711,3,152462.79,1,90305.97,5,851,0
France,Male,0,1,PLATINUM,Young Adults (18-25),25,609,10,0.0,1,109895.16,2,652,0
Spain,Male,1,0,PLATINUM,Middle-Aged (26-45),28,632,7,155519.59,1,1843.24,5,557,0
France,Female,1,1,SILVER,Middle-Aged (26-45),36,725,1,118851.05,1,102747.02,3,787,0
France,Female,1,0,SILVER,Middle-Aged (26-45),34,850,9,92899.27,2,97465.89,4,783,0
France,Male,0,1,DIAMOND,Middle-Aged (26-45),40,682,4,0.0,1,105352.55,1,334,0
France,Male,1,0,PLATINUM,Middle-Aged (26-45),37,797,4,75263.7,1,85801.77,4,300,0
Spain,Male,1,1,SILVER,Middle-Aged (26-45),38,668,1,147904.31,1,69370.05,3,502,0
Germany,Female,1,0,PLATINUM,Middle-Aged (26-45),41,783,5,106640.5,1,176945.96,5,498,0
Germany,Female,0,1,PLATINUM,Middle-Aged (26-45),28,766,4,90696.78,1,21597.2,1,599,0
Spain,Female,1,0,PLATINUM,Middle-Aged (26-45),36,704,2,175509.8,2,152039.67,3,397,0
France,Male,1,1,GOLD,Middle-Aged (26-45),40,722,6,0.0,2,111893.09,2,846,0
France,Female,1,0,DIAMOND,Middle-Aged (26-45),34,692,7,0.0,2,195074.62,1,427,0
France,Female,0,0,DIAMOND,Middle-Aged (26-45),35,584,2,114321.28,2,15959.01,3,855,0
Germany,Female,0,0,PLATINUM,Older Adults (46-64),51,644,4,95560.04,1,72628.84,1,672,1
Germany,Female,0,1,DIAMOND,Older Adults (46-64),50,598,5,88379.81,3,64157.24,5,746,1
Germany,Male,1,1,GOLD,Older Adults (46-64),48,733,7,85915.52,1,23860.5,2,857,0
Germany,Male,1,1,GOLD,Older Adults (46-64),58,615,3,72309.3,1,85687.09,3,648,1
France,Female,1,0,GOLD,Middle-Aged (26-45),39,850,2,0.0,2,179451.42,2,732,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),43,521,8,0.0,1,93180.09,2,400,0
France,Male,1,0,DIAMOND,Retirement Aged (65+),69,675,1,0.0,2,157097.09,2,526,0
France,Male,1,1,SILVER,Older Adults (46-64),58,746,3,0.0,3,80344.96,3,488,1
France,Female,1,0,DIAMOND,Middle-Aged (26-45),33,770,4,0.0,1,26080.54,4,577,1
France,Male,1,1,GOLD,Middle-Aged (26-45),30,618,3,133844.22,1,31406.93,5,422,0
France,Male,1,1,GOLD,Middle-Aged (26-45),36,556,7,154872.08,2,32044.64,2,554,0
France,Female,1,0,PLATINUM,Middle-Aged (26-45),27,749,9,0.0,2,132734.87,4,739,0
Spain,Male,1,0,DIAMOND,Middle-Aged (26-45),43,702,6,116121.67,1,61602.42,2,488,0
Germany,Male,1,1,PLATINUM,Middle-Aged (26-45),42,555,6,107104.5,1,41304.44,4,824,1
France,Male,1,0,PLATINUM,Older Adults (46-64),47,587,6,71026.77,1,57962.41,1,678,0
France,Male,1,0,SILVER,Middle-Aged (26-45),38,639,3,0.0,1,42862.82,1,600,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),33,643,4,0.0,2,152992.04,2,720,0
France,Female,1,1,PLATINUM,Middle-Aged (26-45),41,600,1,0.0,2,91193.65,4,467,0
France,Male,1,1,DIAMOND,Older Adults (46-64),53,651,7,0.0,2,130132.41,1,284,0
France,Female,0,0,DIAMOND,Middle-Aged (26-45),27,666,4,0.0,2,88751.45,1,818,0
France,Female,0,0,PLATINUM,Middle-Aged (26-45),39,520,6,145644.05,1,104118.93,3,467,0
Spain,Female,0,0,PLATINUM,Older Adults (46-64),50,650,7,129667.77,1,42028.16,5,485,0
Germany,Male,1,0,SILVER,Middle-Aged (26-45),33,564,3,109341.87,1,75632.78,5,422,0
France,Male,1,1,DIAMOND,Older Adults (46-64),64,586,1,0.0,2,53710.23,1,794,0
France,Female,0,1,PLATINUM,Middle-Aged (26-45),35,617,5,0.0,2,13066.3,4,882,0
Spain,Female,1,0,PLATINUM,Middle-Aged (26-45),30,712,6,0.0,2,152417.97,4,472,0
France,Male,1,1,DIAMOND,Older Adults (46-64),55,654,3,87485.67,1,3299.01,3,668,0
France,Male,1,0,PLATINUM,Middle-Aged (26-45),27,605,9,0.0,2,198091.81,3,580,0
France,Female,1,1,GOLD,Middle-Aged (26-45),36,491,0,53369.13,1,103934.12,1,540,0
France,Female,1,1,SILVER,Middle-Aged (26-45),35,707,9,0.0,2,70403.65,2,860,0
Spain,Male,1,0,DIAMOND,Middle-Aged (26-45),34,638,5,146679.77,1,102179.86,5,790,0
France,Male,1,0,SILVER,Middle-Aged (26-45),43,683,2,112499.42,2,30375.18,1,469,0
Spain,Female,1,0,DIAMOND,Middle-Aged (26-45),38,815,2,48387.0,1,184796.84,3,243,0
Spain,Male,0,1,PLATINUM,Middle-Aged (26-45),38,645,1,68079.8,1,166264.89,1,746,0
Germany,Male,0,1,GOLD,Older Adults (46-64),49,645,4,160133.88,1,88391.97,4,720,0
France,Male,1,1,SILVER,Middle-Aged (26-45),30,683,4,66190.33,1,115186.97,4,823,0
France,Female,1,1,GOLD,Middle-Aged (26-45),37,705,10,0.0,2,13935.53,3,931,1
France,Male,1,0,PLATINUM,Middle-Aged (26-45),35,647,4,123761.68,1,83910.4,4,713,0
Germany,Female,0,0,PLATINUM,Middle-Aged (26-45),33,786,0,122325.58,1,34712.34,5,629,1
France,Male,1,0,DIAMOND,Middle-Aged (26-45),41,534,9,0.0,2,13871.34,2,222,0
Spain,Female,1,1,GOLD,Middle-Aged (26-45),42,602,1,138912.17,1,139494.75,1,759,0
France,Female,0,1,PLATINUM,Middle-Aged (26-45),42,695,0,0.0,2,140724.64,1,875,0
Germany,Female,1,0,PLATINUM,Young Adults (18-25),25,553,7,128524.19,2,20682.46,5,941,0
Spain,Female,1,0,SILVER,Middle-Aged (26-45),31,516,3,0.0,2,124202.26,1,413,0
France,Female,1,0,DIAMOND,Middle-Aged (26-45),34,655,3,0.0,2,159638.77,1,508,0
Germany,Female,1,0,GOLD,Older Adults (46-64),49,849,9,132934.89,1,171056.65,4,285,1
Germany,Male,0,1,GOLD,Middle-Aged (26-45),43,520,3,150805.17,3,25333.03,2,857,1
Spain,Female,1,1,DIAMOND,Older Adults (46-64),46,568,3,0.0,2,29372.62,5,446,0
Spain,Male,0,1,GOLD,Middle-Aged (26-45),32,695,9,0.0,3,38533.79,4,475,0
Spain,Female,1,0,PLATINUM,Middle-Aged (26-45),28,807,7,165969.26,3,156122.13,5,255,1
Germany,Female,1,1,PLATINUM,Middle-Aged (26-45),36,642,2,124495.98,3,57904.22,1,508,1
Germany,Male,1,1,GOLD,Middle-Aged (26-45),39,703,1,141559.5,1,31257.1,2,589,1
France,Male,1,0,DIAMOND,Middle-Aged (26-45),38,556,2,114756.14,1,193214.05,4,820,0
France,Female,1,1,PLATINUM,Middle-Aged (26-45),30,585,6,0.0,2,137757.69,5,874,0
Germany,Female,1,0,DIAMOND,Older Adults (46-64),49,587,7,155393.98,2,13308.2,1,318,1
Spain,Female,1,1,PLATINUM,Middle-Aged (26-45),32,524,6,0.0,1,132861.9,4,373,1
Germany,Female,1,0,PLATINUM,Middle-Aged (26-45),31,556,1,128663.81,2,125083.29,4,876,0
Spain,Male,1,1,SILVER,Middle-Aged (26-45),44,504,4,113522.64,1,12405.2,1,947,0
Spain,Female,1,0,DIAMOND,Middle-Aged (26-45),26,731,3,0.0,2,37697.29,5,271,0
France,Male,1,1,SILVER,Middle-Aged (26-45),34,651,3,0.0,2,105599.65,5,632,0
Spain,Female,1,0,GOLD,Middle-Aged (26-45),40,675,8,79035.95,1,142783.98,5,481,1
Spain,Female,0,1,DIAMOND,Young Adults (18-25),22,657,6,0.0,3,168412.07,5,974,1
Germany,Male,0,1,GOLD,Middle-Aged (26-45),33,686,9,141918.09,2,184036.47,4,976,0
France,Female,0,0,GOLD,Middle-Aged (26-45),35,690,9,107944.33,2,48478.47,5,469,0
France,Male,0,1,GOLD,Middle-Aged (26-45),36,567,7,0.0,2,3896.08,5,914,0
Germany,Male,1,0,GOLD,Older Adults (46-64),57,557,1,120043.13,1,132370.75,1,954,1
Spain,Female,1,1,SILVER,Middle-Aged (26-45),45,446,10,125191.69,1,128260.86,5,584,1
France,Male,1,0,PLATINUM,Middle-Aged (26-45),31,850,1,96399.31,2,106534.15,5,318,0
France,Male,0,1,GOLD,Middle-Aged (26-45),41,637,2,0.0,2,102515.42,4,325,0
France,Male,1,1,PLATINUM,Older Adults (46-64),60,499,7,76961.6,2,83643.87,1,514,0
Germany,Female,1,0,GOLD,Middle-Aged (26-45),34,622,7,98675.74,1,138906.85,5,995,1
Germany,Male,1,1,GOLD,Middle-Aged (26-45),37,684,1,126817.13,2,29995.83,1,511,1
France,Male,1,0,PLATINUM,Middle-Aged (26-45),32,612,3,121394.42,1,164081.42,1,588,0
Germany,Female,0,0,GOLD,Middle-Aged (26-45),29,813,5,106059.4,1,187976.88,5,331,1
Germany,Male,0,0,SILVER,Middle-Aged (26-45),44,850,2,112755.34,2,158171.36,5,842,0
Spain,Male,0,0,GOLD,Middle-Aged (26-45),29,795,4,0.0,2,155711.64,3,902,0
Spain,Female,1,0,DIAMOND,Older Adults (46-64),55,628,7,0.0,3,85890.75,3,791,1
Germany,Female,1,1,GOLD,Middle-Aged (26-45),38,565,7,145400.69,2,83844.79,2,289,0
France,Male,1,0,GOLD,Middle-Aged (26-45),39,601,3,72647.64,1,41777.9,4,809,1
Spain,Male,1,1,DIAMOND,Middle-Aged (26-45),40,802,4,0.0,2,81908.09,3,841,0
Germany,Female,1,1,DIAMOND,Middle-Aged (26-45),37,614,6,96340.81,2,139377.24,2,662,1
Spain,Male,0,1,PLATINUM,Older Adults (46-64),55,434,6,0.0,1,73562.05,5,821,1
Germany,Male,1,1,GOLD,Middle-Aged (26-45),32,522,8,124450.36,2,165786.1,3,721,0
Germany,Male,1,0,DIAMOND,Middle-Aged (26-45),36,550,2,113877.23,2,174921.91,5,980,0
Spain,Male,1,1,PLATINUM,Young Adults (18-25),25,599,3,0.0,2,120790.02,1,488,0
France,Female,1,0,DIAMOND,Middle-Aged (26-45),36,493,5,148667.81,2,56092.51,4,921,0
France,Male,1,1,PLATINUM,Middle-Aged (26-45),34,755,3,0.0,2,158816.03,1,671,0
France,Female,0,1,PLATINUM,Older Adults (46-64),62,605,4,111065.93,2,125660.99,1,868,0
France,Male,1,0,GOLD,Middle-Aged (26-45),41,708,0,0.0,1,128400.62,5,315,0
France,Male,1,0,DIAMOND,Middle-Aged (26-45),44,699,8,158697.61,1,107181.22,2,963,0
France,Female,1,0,GOLD,Older Adults (46-64),53,763,4,0.0,1,77203.72,5,569,1
Spain,Male,1,0,GOLD,Young Adults (18-25),25,743,6,0.0,2,129740.11,2,748,0
France,Female,0,1,SILVER,Older Adults (46-64),48,660,0,90044.32,2,187604.97,5,351,1
Germany,Male,1,1,SILVER,Middle-Aged (26-45),38,619,10,84651.79,1,184754.26,4,591,0
Germany,Male,1,0,DIAMOND,Middle-Aged (26-45),32,739,3,102128.27,1,63981.37,2,979,1
Germany,Male,1,0,GOLD,Older Adults (46-64),60,769,9,148846.39,1,192831.67,5,310,1
France,Male,1,1,SILVER,Retirement Aged (65+),69,692,10,154953.94,1,70849.47,3,648,0
France,Female,1,0,GOLD,Middle-Aged (26-45),30,560,0,108883.29,1,27914.95,5,469,0
France,Female,1,0,SILVER,Older Adults (46-64),48,607,4,112070.86,3,173568.3,5,948,1
Germany,Male,0,1,SILVER,Middle-Aged (26-45),29,630,6,131354.39,1,9324.31,4,846,1
Germany,Female,1,0,SILVER,Middle-Aged (26-45),45,767,7,132746.2,2,26628.88,1,313,1
France,Female,0,1,SILVER,Middle-Aged (26-45),34,543,8,0.0,2,145601.8,5,236,0
France,Male,1,0,SILVER,Middle-Aged (26-45),39,776,8,125211.55,2,144496.07,3,476,0
Spain,Male,1,1,PLATINUM,Older Adults (46-64),58,535,1,0.0,2,11779.98,4,927,1
Germany,Male,0,0,GOLD,Middle-Aged (26-45),36,549,6,139422.37,1,83983.39,1,720,1
France,Female,0,1,PLATINUM,Middle-Aged (26-45),28,844,4,0.0,2,123318.37,4,302,0
Germany,Female,1,1,DIAMOND,Older Adults (46-64),47,586,5,157099.47,2,65481.86,1,576,0
France,Male,1,0,PLATINUM,Middle-Aged (26-45),40,583,3,0.0,2,47728.0,5,648,0
Spain,Male,0,1,DIAMOND,Middle-Aged (26-45),26,701,5,83600.24,1,59195.05,2,916,0
France,Male,0,0,SILVER,Middle-Aged (26-45),28,726,2,0.0,1,98060.51,1,983,0
Germany,Male,1,0,DIAMOND,Middle-Aged (26-45),36,829,4,81795.74,2,90106.94,2,746,0
Spain,Male,1,1,DIAMOND,Middle-Aged (26-45),38,749,9,129378.32,1,13549.34,4,633,0
France,Female,1,0,DIAMOND,Older Adults (46-64),46,743,9,0.0,1,113436.08,2,761,0
Spain,Female,1,1,PLATINUM,Older Adults (46-64),56,619,7,0.0,2,42442.21,1,652,0
France,Male,1,0,DIAMOND,Young Adults (18-25),22,699,9,99339.0,1,68297.61,4,551,1
Spain,Male,0,0,DIAMOND,Middle-Aged (26-45),36,749,7,0.0,2,80134.65,3,936,0
Germany,Female,1,1,DIAMOND,Middle-Aged (26-45),29,600,6,74430.1,2,96051.1,2,366,0
Spain,Male,0,1,GOLD,Middle-Aged (26-45),38,760,3,91241.85,1,80682.35,5,840,0
Germany,Male,0,1,PLATINUM,Middle-Aged (26-45),32,528,2,99092.45,1,111149.98,5,859,0
France,Female,1,0,DIAMOND,Middle-Aged (26-45),26,630,5,0.0,2,182612.38,5,437,0
Germany,Female,1,0,SILVER,Middle-Aged (26-45),39,683,2,100062.16,2,109201.43,3,829,0
Germany,Female,0,1,GOLD,Middle-Aged (26-45),26,677,6,98723.67,1,151146.67,5,425,0
Spain,Male,1,1,DIAMOND,Middle-Aged (26-45),29,669,9,0.0,1,93901.61,5,335,0
France,Male,1,0,PLATINUM,Middle-Aged (26-45),43,693,6,128760.32,1,36342.79,2,488,0
Spain,Female,0,0,PLATINUM,Older Adults (46-64),52,612,5,144772.69,1,98302.57,4,818,1
Spain,Male,0,0,DIAMOND,Middle-Aged (26-45),44,719,4,0.0,1,84972.9,5,582,1
France,Male,1,1,PLATINUM,Middle-Aged (26-45),26,702,2,71281.29,1,108747.12,5,296,1
France,Male,1,1,PLATINUM,Middle-Aged (26-45),29,755,9,117035.89,1,21862.19,5,301,0
France,Male,0,0,DIAMOND,Middle-Aged (26-45),26,514,1,0.0,2,121551.93,4,885,0
France,Female,1,0,PLATINUM,Middle-Aged (26-45),40,753,0,3768.69,2,177065.24,3,620,1
Germany,Female,1,1,SILVER,Middle-Aged (26-45),36,548,2,108913.84,2,140460.01,4,800,0
Germany,Male,1,1,PLATINUM,Middle-Aged (26-45),28,850,2,101100.22,2,35337.31,1,711,0
